usertype,start_station_name,end_station_name,route,num_of_trips,duration
Subscriber,Broadway & E 22 St,Carmine St & 6 Ave,Broadway & E 22 St to Carmine St & 6 Ave,3082,11.4
Subscriber,Broadway & W 58 St,Broadway & W 53 St,Broadway & W 58 St to Broadway & W 53 St,3081,3.66
Customer,5 Ave & E 73 St,5 Ave & E 78 St,5 Ave & E 73 St to 5 Ave & E 78 St,3079,29.22
Subscriber,E 27 St & 1 Ave,E 39 St & 2 Ave,E 27 St & 1 Ave to E 39 St & 2 Ave,3078,6.41
Subscriber,E 23 St & 1 Ave,E 17 St & Broadway,E 23 St & 1 Ave to E 17 St & Broadway,3078,8.83
Subscriber,1 Ave & E 44 St,W 33 St & 7 Ave,1 Ave & E 44 St to W 33 St & 7 Ave,3077,12.49
Subscriber,Suffolk St & Stanton St,Cleveland Pl & Spring St,Suffolk St & Stanton St to Cleveland Pl & Spring St,3076,8.97
Subscriber,W 13 St & 6 Ave,Broadway & E 14 St,W 13 St & 6 Ave to Broadway & E 14 St,3074,5.53
Subscriber,E 17 St & Broadway,W 20 St & 8 Ave,E 17 St & Broadway to W 20 St & 8 Ave,3074,8.14
Subscriber,Barclay St & Church St,William St & Pine St,Barclay St & Church St to William St & Pine St,3074,6.21
Subscriber,E 3 St & 1 Ave,Broadway & E 14 St,E 3 St & 1 Ave to Broadway & E 14 St,3073,8.89
Subscriber,E 39 St & 3 Ave,Lexington Ave & E 24 St,E 39 St & 3 Ave to Lexington Ave & E 24 St,3072,6.83
Subscriber,E 32 St & Park Ave,Lexington Ave & E 24 St,E 32 St & Park Ave to Lexington Ave & E 24 St,3070,4.47
Subscriber,8 Ave & W 31 St,W 52 St & 5 Ave,8 Ave & W 31 St to W 52 St & 5 Ave,3069,12.89
Subscriber,11 Ave & W 27 St,W 21 St & 6 Ave,11 Ave & W 27 St to W 21 St & 6 Ave,3069,10.28
Subscriber,Christopher St & Greenwich St,6 Ave & Broome St,Christopher St & Greenwich St to 6 Ave & Broome St,3068,10.06
Subscriber,W 4 St & 7 Ave S,W 17 St & 8 Ave,W 4 St & 7 Ave S to W 17 St & 8 Ave,3067,6.0
Subscriber,Broadway & W 60 St,W 53 St & 10 Ave,Broadway & W 60 St to W 53 St & 10 Ave,3067,7.24
Subscriber,Allen St & Rivington St,MacDougal St & Prince St,Allen St & Rivington St to MacDougal St & Prince St,3067,9.04
Subscriber,E 3 St & 1 Ave,LaGuardia Pl & W 3 St,E 3 St & 1 Ave to LaGuardia Pl & W 3 St,3066,5.94
Subscriber,E 16 St & 5 Ave,MacDougal St & Prince St,E 16 St & 5 Ave to MacDougal St & Prince St,3064,8.88
Subscriber,W 39 St & 9 Ave,9 Ave & W 18 St,W 39 St & 9 Ave to 9 Ave & W 18 St,3062,9.91
Subscriber,Cleveland Pl & Spring St,Carmine St & 6 Ave,Cleveland Pl & Spring St to Carmine St & 6 Ave,3061,9.82
Subscriber,W 15 St & 7 Ave,W 22 St & 8 Ave,W 15 St & 7 Ave to W 22 St & 8 Ave,3061,7.16
Subscriber,W 4 St & 7 Ave S,W 4 St & 7 Ave S,W 4 St & 7 Ave S to W 4 St & 7 Ave S,3060,17.68
Subscriber,9 Ave & W 18 St,W 18 St & 6 Ave,9 Ave & W 18 St to W 18 St & 6 Ave,3059,5.75
Subscriber,West St & Chambers St,W 4 St & 7 Ave S,West St & Chambers St to W 4 St & 7 Ave S,3058,13.13
Customer,Little West St & 1 Pl,Little West St & 1 Pl,Little West St & 1 Pl to Little West St & 1 Pl,3058,34.78
Subscriber,W 16 St & The High Line,W 17 St & 8 Ave,W 16 St & The High Line to W 17 St & 8 Ave,3057,4.64
Subscriber,8 Ave & W 33 St,E 32 St & Park Ave,8 Ave & W 33 St to E 32 St & Park Ave,3057,8.71
Subscriber,E 25 St & 1 Ave,E 24 St & Park Ave S,E 25 St & 1 Ave to E 24 St & Park Ave S,3056,6.12
Subscriber,Bank St & Hudson St,Carmine St & 6 Ave,Bank St & Hudson St to Carmine St & 6 Ave,3054,6.15
Subscriber,W 13 St & 6 Ave,E 12 St & 3 Ave,W 13 St & 6 Ave to E 12 St & 3 Ave,3052,6.36
Subscriber,Metropolitan Ave & Bedford Ave,Broadway & Berry St,Metropolitan Ave & Bedford Ave to Broadway & Berry St,3052,7.63
Subscriber,1 Ave & E 30 St,E 20 St & 2 Ave,1 Ave & E 30 St to E 20 St & 2 Ave,3051,6.33
Subscriber,Carmine St & 6 Ave,Lafayette St & Jersey St,Carmine St & 6 Ave to Lafayette St & Jersey St,3051,7.85
Subscriber,Broadway & W 49 St,W 46 St & 11 Ave,Broadway & W 49 St to W 46 St & 11 Ave,3048,9.37
Subscriber,Broadway & W 51 St,W 41 St & 8 Ave,Broadway & W 51 St to W 41 St & 8 Ave,3048,6.69
Subscriber,Liberty St & Broadway,South End Ave & Liberty St,Liberty St & Broadway to South End Ave & Liberty St,3047,6.98
Subscriber,W 31 St & 7 Ave,W 20 St & 7 Ave,W 31 St & 7 Ave to W 20 St & 7 Ave,3046,5.64
Subscriber,E 17 St & Broadway,W 27 St & 7 Ave,E 17 St & Broadway to W 27 St & 7 Ave,3045,9.52
Subscriber,E 17 St & Broadway,E 32 St & Park Ave,E 17 St & Broadway to E 32 St & Park Ave,3045,8.28
Customer,Jay St & Tech Pl,Centre St & Chambers St,Jay St & Tech Pl to Centre St & Chambers St,3044,28.59
Subscriber,Lafayette St & Jersey St,E 2 St & Avenue B,Lafayette St & Jersey St to E 2 St & Avenue B,3043,7.94
Subscriber,E 58 St & 3 Ave,Broadway & W 60 St,E 58 St & 3 Ave to Broadway & W 60 St,3038,12.21
Subscriber,South End Ave & Liberty St,Greenwich St & W Houston St,South End Ave & Liberty St to Greenwich St & W Houston St,3037,12.0
Subscriber,W 21 St & 6 Ave,Greenwich Ave & Charles St,W 21 St & 6 Ave to Greenwich Ave & Charles St,3035,7.65
Subscriber,W 24 St & 7 Ave,W 18 St & 6 Ave,W 24 St & 7 Ave to W 18 St & 6 Ave,3035,5.54
Subscriber,Clark St & Henry St,Jay St & Tech Pl,Clark St & Henry St to Jay St & Tech Pl,3033,4.33
Subscriber,W 18 St & 6 Ave,Lafayette St & E 8 St,W 18 St & 6 Ave to Lafayette St & E 8 St,3033,8.67
Subscriber,E 11 St & Broadway,Greenwich Ave & 8 Ave,E 11 St & Broadway to Greenwich Ave & 8 Ave,3033,6.62
Subscriber,FDR Drive & E 35 St,FDR Drive & E 35 St,FDR Drive & E 35 St to FDR Drive & E 35 St,3032,21.65
Subscriber,W 41 St & 8 Ave,12 Ave & W 40 St,W 41 St & 8 Ave to 12 Ave & W 40 St,3028,8.2
Subscriber,E 20 St & Park Ave,W 31 St & 7 Ave,E 20 St & Park Ave to W 31 St & 7 Ave,3027,8.97
Subscriber,W 20 St & 8 Ave,W 26 St & 8 Ave,W 20 St & 8 Ave to W 26 St & 8 Ave,3027,3.74
Subscriber,W 18 St & 6 Ave,1 Ave & E 18 St,W 18 St & 6 Ave to 1 Ave & E 18 St,3024,7.91
Subscriber,Berry St & N 8 St,Bedford Ave & Nassau Ave,Berry St & N 8 St to Bedford Ave & Nassau Ave,3023,4.35
Subscriber,Broadway & W 29 St,W 38 St & 8 Ave,Broadway & W 29 St to W 38 St & 8 Ave,3021,8.71
Subscriber,Hicks St & Montague St,Henry St & Atlantic Ave,Hicks St & Montague St to Henry St & Atlantic Ave,3021,5.91
Subscriber,Greenwich Ave & 8 Ave,E 12 St & 3 Ave,Greenwich Ave & 8 Ave to E 12 St & 3 Ave,3021,8.31
Subscriber,Broadway & W 24 St,W 41 St & 8 Ave,Broadway & W 24 St to W 41 St & 8 Ave,3019,11.56
Subscriber,E 40 St & 5 Ave,Broadway & W 32 St,E 40 St & 5 Ave to Broadway & W 32 St,3019,5.44
Subscriber,Lexington Ave & E 24 St,Broadway & W 29 St,Lexington Ave & E 24 St to Broadway & W 29 St,3018,6.79
Subscriber,W 41 St & 8 Ave,W 43 St & 10 Ave,W 41 St & 8 Ave to W 43 St & 10 Ave,3018,5.39
Subscriber,Fulton St & William St,Pearl St & Hanover Square,Fulton St & William St to Pearl St & Hanover Square,3017,5.16
Subscriber,E 23 St & 1 Ave,1 Ave & E 44 St,E 23 St & 1 Ave to 1 Ave & E 44 St,3017,9.46
Customer,Central Park North & Adam Clayton Powell Blvd,Central Park S & 6 Ave,Central Park North & Adam Clayton Powell Blvd to Central Park S & 6 Ave,3016,34.34
Subscriber,W 42 St & 8 Ave,Grand Army Plaza & Central Park S,W 42 St & 8 Ave to Grand Army Plaza & Central Park S,3016,11.16
Subscriber,Greenwich Ave & 8 Ave,MacDougal St & Washington Sq,Greenwich Ave & 8 Ave to MacDougal St & Washington Sq,3015,6.25
Subscriber,Broadway & W 49 St,W 52 St & 11 Ave,Broadway & W 49 St to W 52 St & 11 Ave,3012,7.38
Subscriber,Pershing Square South,W 31 St & 7 Ave,Pershing Square South to W 31 St & 7 Ave,3011,8.78
Subscriber,Clark St & Henry St,Front St & Washington St,Clark St & Henry St to Front St & Washington St,3011,6.9
Subscriber,W 52 St & 11 Ave,12 Ave & W 40 St,W 52 St & 11 Ave to 12 Ave & W 40 St,3011,8.55
Subscriber,2 Ave & E 31 St,Broadway & W 32 St,2 Ave & E 31 St to Broadway & W 32 St,3011,7.68
Subscriber,W 45 St & 6 Ave,9 Ave & W 45 St,W 45 St & 6 Ave to 9 Ave & W 45 St,3010,4.94
Subscriber,5 Ave & E 29 St,E 32 St & Park Ave,5 Ave & E 29 St to E 32 St & Park Ave,3009,4.85
Subscriber,Lafayette St & E 8 St,Lafayette St & Jersey St,Lafayette St & E 8 St to Lafayette St & Jersey St,3008,7.02
Subscriber,Broadway & E 22 St,W 20 St & 11 Ave,Broadway & E 22 St to W 20 St & 11 Ave,3007,10.35
Subscriber,W 38 St & 8 Ave,11 Ave & W 41 St,W 38 St & 8 Ave to 11 Ave & W 41 St,3007,7.28
Subscriber,W 24 St & 7 Ave,W 21 St & 6 Ave,W 24 St & 7 Ave to W 21 St & 6 Ave,3007,6.12
Subscriber,Henry St & Atlantic Ave,Clinton St & Joralemon St,Henry St & Atlantic Ave to Clinton St & Joralemon St,3006,4.38
Subscriber,Greenwich Ave & 8 Ave,W 20 St & 7 Ave,Greenwich Ave & 8 Ave to W 20 St & 7 Ave,3006,5.52
Subscriber,8 Ave & W 33 St,W 38 St & 8 Ave,8 Ave & W 33 St to W 38 St & 8 Ave,3003,4.33
Subscriber,Greenwich St & N Moore St,Hudson St & Reade St,Greenwich St & N Moore St to Hudson St & Reade St,3001,4.52
Subscriber,E 58 St & 3 Ave,E 47 St & 2 Ave,E 58 St & 3 Ave to E 47 St & 2 Ave,3001,6.45
Subscriber,W 31 St & 7 Ave,W 15 St & 7 Ave,W 31 St & 7 Ave to W 15 St & 7 Ave,3000,7.94
Subscriber,Lafayette St & Jersey St,E 12 St & 3 Ave,Lafayette St & Jersey St to E 12 St & 3 Ave,2999,6.93
Customer,Front St & Washington St,Centre St & Chambers St,Front St & Washington St to Centre St & Chambers St,2997,29.17
Subscriber,Broadway & E 22 St,W 20 St & 7 Ave,Broadway & E 22 St to W 20 St & 7 Ave,2997,5.61
Subscriber,Adelphi St & Myrtle Ave,Fulton St & Rockwell Pl,Adelphi St & Myrtle Ave to Fulton St & Rockwell Pl,2997,5.81
Subscriber,E 31 St & 3 Ave,Lexington Ave & E 24 St,E 31 St & 3 Ave to Lexington Ave & E 24 St,2996,4.03
Subscriber,Centre St & Chambers St,Barclay St & Church St,Centre St & Chambers St to Barclay St & Church St,2996,5.77
Subscriber,9 Ave & W 22 St,W 13 St & Hudson St,9 Ave & W 22 St to W 13 St & Hudson St,2995,5.38
Subscriber,1 Ave & E 16 St,E 20 St & FDR Drive,1 Ave & E 16 St to E 20 St & FDR Drive,2994,4.33
Subscriber,Vesey Pl & River Terrace,Hudson St & Reade St,Vesey Pl & River Terrace to Hudson St & Reade St,2991,6.7
Subscriber,Washington Pl & Broadway,MacDougal St & Washington Sq,Washington Pl & Broadway to MacDougal St & Washington Sq,2989,4.57
Subscriber,E 4 St & 2 Ave,Lafayette St & E 8 St,E 4 St & 2 Ave to Lafayette St & E 8 St,2987,5.69
Subscriber,E 25 St & 2 Ave,W 21 St & 6 Ave,E 25 St & 2 Ave to W 21 St & 6 Ave,2987,9.28
Subscriber,W 38 St & 8 Ave,W 37 St & 5 Ave,W 38 St & 8 Ave to W 37 St & 5 Ave,2986,6.4
Subscriber,E 6 St & Avenue B,E 3 St & 1 Ave,E 6 St & Avenue B to E 3 St & 1 Ave,2985,5.09
Subscriber,Barclay St & Church St,Maiden Ln & Pearl St,Barclay St & Church St to Maiden Ln & Pearl St,2985,5.63
Subscriber,W 22 St & 8 Ave,W 22 St & 8 Ave,W 22 St & 8 Ave to W 22 St & 8 Ave,2983,23.71
Subscriber,University Pl & E 14 St,Washington Square E,University Pl & E 14 St to Washington Square E,2982,5.06
Subscriber,E 51 St & Lexington Ave,W 41 St & 8 Ave,E 51 St & Lexington Ave to W 41 St & 8 Ave,2982,10.88
Subscriber,Duane St & Greenwich St,Vesey Pl & River Terrace,Duane St & Greenwich St to Vesey Pl & River Terrace,2981,5.4
Subscriber,Christopher St & Greenwich St,W 13 St & Hudson St,Christopher St & Greenwich St to W 13 St & Hudson St,2980,5.69
Subscriber,Willoughby St & Fleet St,Carlton Ave & Park Ave,Willoughby St & Fleet St to Carlton Ave & Park Ave,2979,5.9
Subscriber,Christopher St & Greenwich St,Greenwich St & W Houston St,Christopher St & Greenwich St to Greenwich St & W Houston St,2977,4.53
Subscriber,1 Ave & E 44 St,W 41 St & 8 Ave,1 Ave & E 44 St to W 41 St & 8 Ave,2976,11.94
Subscriber,Christopher St & Greenwich St,W 17 St & 8 Ave,Christopher St & Greenwich St to W 17 St & 8 Ave,2974,7.12
Subscriber,Hudson St & Reade St,Laight St & Hudson St,Hudson St & Reade St to Laight St & Hudson St,2971,4.32
Subscriber,Pike St & E Broadway,Madison St & Montgomery St,Pike St & E Broadway to Madison St & Montgomery St,2971,6.41
Subscriber,W 47 St & 10 Ave,W 56 St & 10 Ave,W 47 St & 10 Ave to W 56 St & 10 Ave,2970,4.26
Subscriber,N 6 St & Bedford Ave,Milton St & Franklin St,N 6 St & Bedford Ave to Milton St & Franklin St,2970,7.49
Subscriber,W 25 St & 6 Ave,W 38 St & 8 Ave,W 25 St & 6 Ave to W 38 St & 8 Ave,2970,9.95
Subscriber,Pershing Square North,Broadway & W 41 St,Pershing Square North to Broadway & W 41 St,2970,6.75
Subscriber,W 42 St & 8 Ave,12 Ave & W 40 St,W 42 St & 8 Ave to 12 Ave & W 40 St,2968,8.28
Subscriber,W 20 St & 8 Ave,W 38 St & 8 Ave,W 20 St & 8 Ave to W 38 St & 8 Ave,2966,8.83
Subscriber,1 Ave & E 16 St,E 15 St & 3 Ave,1 Ave & E 16 St to E 15 St & 3 Ave,2966,3.74
Subscriber,E 12 St & 3 Ave,E 6 St & Avenue B,E 12 St & 3 Ave to E 6 St & Avenue B,2966,8.25
Subscriber,W 52 St & 9 Ave,W 39 St & 9 Ave,W 52 St & 9 Ave to W 39 St & 9 Ave,2966,6.54
Subscriber,Greenwich Ave & 8 Ave,W 16 St & The High Line,Greenwich Ave & 8 Ave to W 16 St & The High Line,2965,5.8
Subscriber,West St & Chambers St,Greenwich St & N Moore St,West St & Chambers St to Greenwich St & N Moore St,2962,5.46
Subscriber,E 13 St & Avenue A,E 9 St & Avenue C,E 13 St & Avenue A to E 9 St & Avenue C,2961,5.13
Subscriber,W 43 St & 10 Ave,W 49 St & 8 Ave,W 43 St & 10 Ave to W 49 St & 8 Ave,2959,7.41
Subscriber,Barclay St & Church St,Grand St & Greene St,Barclay St & Church St to Grand St & Greene St,2959,7.34
Subscriber,Clark St & Henry St,Cadman Plaza West & Montague St,Clark St & Henry St to Cadman Plaza West & Montague St,2959,3.86
Subscriber,E 43 St & Vanderbilt Ave,W 43 St & 6 Ave,E 43 St & Vanderbilt Ave to W 43 St & 6 Ave,2958,3.39
Subscriber,E 20 St & FDR Drive,W 21 St & 6 Ave,E 20 St & FDR Drive to W 21 St & 6 Ave,2955,10.99
Subscriber,Greenwich St & W Houston St,Vesey Pl & River Terrace,Greenwich St & W Houston St to Vesey Pl & River Terrace,2955,11.71
Subscriber,E 16 St & 5 Ave,Carmine St & 6 Ave,E 16 St & 5 Ave to Carmine St & 6 Ave,2954,8.62
Subscriber,1 Ave & E 68 St,E 47 St & Park Ave,1 Ave & E 68 St to E 47 St & Park Ave,2954,12.61
Subscriber,8 Ave & W 31 St,E 17 St & Broadway,8 Ave & W 31 St to E 17 St & Broadway,2953,12.94
Subscriber,Broadway & W 24 St,8 Ave & W 31 St,Broadway & W 24 St to 8 Ave & W 31 St,2951,7.93
Customer,Central Park North & Adam Clayton Powell Blvd,Central Park West & W 72 St,Central Park North & Adam Clayton Powell Blvd to Central Park West & W 72 St,2950,29.08
Subscriber,9 Ave & W 22 St,E 17 St & Broadway,9 Ave & W 22 St to E 17 St & Broadway,2949,9.95
Subscriber,W 20 St & 11 Ave,W 18 St & 6 Ave,W 20 St & 11 Ave to W 18 St & 6 Ave,2948,8.78
Subscriber,E 16 St & Irving Pl,1 Ave & E 18 St,E 16 St & Irving Pl to 1 Ave & E 18 St,2948,4.84
Subscriber,Allen St & Hester St,Stanton St & Chrystie St,Allen St & Hester St to Stanton St & Chrystie St,2947,5.64
Subscriber,W 15 St & 7 Ave,9 Ave & W 22 St,W 15 St & 7 Ave to 9 Ave & W 22 St,2945,6.63
Subscriber,Broadway & E 14 St,Carmine St & 6 Ave,Broadway & E 14 St to Carmine St & 6 Ave,2945,9.53
Subscriber,12 Ave & W 40 St,Vesey Pl & River Terrace,12 Ave & W 40 St to Vesey Pl & River Terrace,2945,24.63
Subscriber,W 43 St & 10 Ave,W 56 St & 10 Ave,W 43 St & 10 Ave to W 56 St & 10 Ave,2944,6.82
Subscriber,Broadway & W 58 St,9 Ave & W 45 St,Broadway & W 58 St to 9 Ave & W 45 St,2941,11.59
Subscriber,University Pl & E 14 St,Lafayette St & E 8 St,University Pl & E 14 St to Lafayette St & E 8 St,2940,6.55
Subscriber,Christopher St & Greenwich St,Bank St & Hudson St,Christopher St & Greenwich St to Bank St & Hudson St,2939,5.89
Subscriber,MacDougal St & Prince St,Carmine St & 6 Ave,MacDougal St & Prince St to Carmine St & 6 Ave,2939,5.78
Subscriber,W 17 St & 8 Ave,W 24 St & 7 Ave,W 17 St & 8 Ave to W 24 St & 7 Ave,2937,5.71
Subscriber,W 38 St & 8 Ave,Pershing Square South,W 38 St & 8 Ave to Pershing Square South,2936,8.09
Subscriber,Lexington Ave & E 24 St,Broadway & E 14 St,Lexington Ave & E 24 St to Broadway & E 14 St,2935,7.26
Subscriber,Broadway & W 60 St,W 67 St & Broadway,Broadway & W 60 St to W 67 St & Broadway,2933,4.86
Subscriber,Forsyth St & Canal St,Canal St & Rutgers St,Forsyth St & Canal St to Canal St & Rutgers St,2933,4.76
Customer,12 Ave & W 40 St,W 20 St & 11 Ave,12 Ave & W 40 St to W 20 St & 11 Ave,2933,17.31
Subscriber,2 Ave & E 31 St,E 25 St & 1 Ave,2 Ave & E 31 St to E 25 St & 1 Ave,2932,5.67
Subscriber,9 Ave & W 22 St,Carmine St & 6 Ave,9 Ave & W 22 St to Carmine St & 6 Ave,2932,11.19
Subscriber,Barrow St & Hudson St,Washington St & Gansevoort St,Barrow St & Hudson St to Washington St & Gansevoort St,2931,8.13
Subscriber,E 16 St & 5 Ave,Lafayette St & E 8 St,E 16 St & 5 Ave to Lafayette St & E 8 St,2931,7.33
Subscriber,E 11 St & 2 Ave,Lafayette St & E 8 St,E 11 St & 2 Ave to Lafayette St & E 8 St,2930,4.74
Subscriber,Pershing Square North,E 20 St & 2 Ave,Pershing Square North to E 20 St & 2 Ave,2929,11.67
Subscriber,W 25 St & 6 Ave,W 26 St & 8 Ave,W 25 St & 6 Ave to W 26 St & 8 Ave,2927,5.17
Subscriber,8 Ave & W 33 St,W 24 St & 7 Ave,8 Ave & W 33 St to W 24 St & 7 Ave,2927,15.47
Subscriber,Liberty St & Broadway,Broad St & Bridge St,Liberty St & Broadway to Broad St & Bridge St,2926,4.44
Subscriber,E 17 St & Broadway,Greenwich Ave & 8 Ave,E 17 St & Broadway to Greenwich Ave & 8 Ave,2926,9.27
Subscriber,9 Ave & W 45 St,8 Ave & W 52 St,9 Ave & W 45 St to 8 Ave & W 52 St,2926,6.04
Subscriber,W 27 St & 7 Ave,Lexington Ave & E 24 St,W 27 St & 7 Ave to Lexington Ave & E 24 St,2926,7.65
Subscriber,Broadway & W 41 St,E 39 St & 2 Ave,Broadway & W 41 St to E 39 St & 2 Ave,2924,9.09
Subscriber,Hudson St & Reade St,Greenwich St & N Moore St,Hudson St & Reade St to Greenwich St & N Moore St,2921,4.31
Subscriber,E 33 St & 2 Ave,E 20 St & 2 Ave,E 33 St & 2 Ave to E 20 St & 2 Ave,2916,6.13
Subscriber,Pearl St & Hanover Square,Fulton St & William St,Pearl St & Hanover Square to Fulton St & William St,2916,4.55
Subscriber,12 Ave & W 40 St,W 52 St & 11 Ave,12 Ave & W 40 St to W 52 St & 11 Ave,2915,8.66
Subscriber,Washington Square E,E 12 St & 3 Ave,Washington Square E to E 12 St & 3 Ave,2914,5.06
Subscriber,8 Ave & W 52 St,Broadway & W 58 St,8 Ave & W 52 St to Broadway & W 58 St,2913,6.36
Subscriber,1 Ave & E 16 St,E 23 St & 1 Ave,1 Ave & E 16 St to E 23 St & 1 Ave,2913,3.75
Subscriber,Mercer St & Bleecker St,Barrow St & Hudson St,Mercer St & Bleecker St to Barrow St & Hudson St,2912,8.16
Subscriber,W 34 St & 11 Ave,W 20 St & 11 Ave,W 34 St & 11 Ave to W 20 St & 11 Ave,2912,9.29
Subscriber,Pearl St & Hanover Square,South End Ave & Liberty St,Pearl St & Hanover Square to South End Ave & Liberty St,2911,9.33
Subscriber,Vesey Pl & River Terrace,Watts St & Greenwich St,Vesey Pl & River Terrace to Watts St & Greenwich St,2911,8.54
Subscriber,University Pl & E 14 St,Christopher St & Greenwich St,University Pl & E 14 St to Christopher St & Greenwich St,2909,16.47
Subscriber,Graham Ave & Conselyea St,Graham Ave & Herbert St,Graham Ave & Conselyea St to Graham Ave & Herbert St,2907,4.57
Subscriber,E 47 St & 2 Ave,W 41 St & 8 Ave,E 47 St & 2 Ave to W 41 St & 8 Ave,2907,12.73
Subscriber,Grand Army Plaza & Central Park S,W 33 St & 7 Ave,Grand Army Plaza & Central Park S to W 33 St & 7 Ave,2906,14.59
Subscriber,Lafayette St & E 8 St,W 11 St & 6 Ave,Lafayette St & E 8 St to W 11 St & 6 Ave,2905,6.03
Subscriber,W 49 St & 8 Ave,E 47 St & Park Ave,W 49 St & 8 Ave to E 47 St & Park Ave,2905,8.34
Subscriber,Centre St & Chambers St,Harrison St & Hudson St,Centre St & Chambers St to Harrison St & Hudson St,2903,6.16
Subscriber,Duane St & Greenwich St,Duane St & Greenwich St,Duane St & Greenwich St to Duane St & Greenwich St,2903,17.81
Subscriber,University Pl & E 14 St,W 18 St & 6 Ave,University Pl & E 14 St to W 18 St & 6 Ave,2900,6.41
Subscriber,Christopher St & Greenwich St,University Pl & E 14 St,Christopher St & Greenwich St to University Pl & E 14 St,2899,11.48
Subscriber,9 Ave & W 22 St,Christopher St & Greenwich St,9 Ave & W 22 St to Christopher St & Greenwich St,2898,10.75
Subscriber,W 27 St & 7 Ave,9 Ave & W 22 St,W 27 St & 7 Ave to 9 Ave & W 22 St,2897,6.3
Subscriber,6 Ave & W 33 St,E 47 St & Park Ave,6 Ave & W 33 St to E 47 St & Park Ave,2896,9.92
Subscriber,Broadway & W 60 St,W 52 St & 9 Ave,Broadway & W 60 St to W 52 St & 9 Ave,2896,6.52
Subscriber,University Pl & E 8 St,E 12 St & 3 Ave,University Pl & E 8 St to E 12 St & 3 Ave,2896,4.78
Subscriber,W 16 St & The High Line,W 22 St & 8 Ave,W 16 St & The High Line to W 22 St & 8 Ave,2896,6.26
Subscriber,Columbia St & Rivington St,Forsyth St & Broome St,Columbia St & Rivington St to Forsyth St & Broome St,2896,8.77
Subscriber,E 32 St & Park Ave,5 Ave & E 29 St,E 32 St & Park Ave to 5 Ave & E 29 St,2896,4.05
Subscriber,Broadway & Battery Pl,Barclay St & Church St,Broadway & Battery Pl to Barclay St & Church St,2895,7.3
Subscriber,E 32 St & Park Ave,W 41 St & 8 Ave,E 32 St & Park Ave to W 41 St & 8 Ave,2895,12.05
Subscriber,11 Ave & W 27 St,W 22 St & 8 Ave,11 Ave & W 27 St to W 22 St & 8 Ave,2895,7.36
Subscriber,E 24 St & Park Ave S,W 41 St & 8 Ave,E 24 St & Park Ave S to W 41 St & 8 Ave,2895,12.66
Subscriber,W 18 St & 6 Ave,W 22 St & 8 Ave,W 18 St & 6 Ave to W 22 St & 8 Ave,2893,6.18
Subscriber,DeKalb Ave & Hudson Ave,DeKalb Ave & Vanderbilt Ave,DeKalb Ave & Hudson Ave to DeKalb Ave & Vanderbilt Ave,2893,7.28
Subscriber,W 4 St & 7 Ave S,West St & Chambers St,W 4 St & 7 Ave S to West St & Chambers St,2893,13.06
Subscriber,University Pl & E 14 St,Barrow St & Hudson St,University Pl & E 14 St to Barrow St & Hudson St,2892,10.14
Subscriber,Kent Ave & S 11 St,N 6 St & Bedford Ave,Kent Ave & S 11 St to N 6 St & Bedford Ave,2890,8.22
Subscriber,W 45 St & 8 Ave,W 43 St & 10 Ave,W 45 St & 8 Ave to W 43 St & 10 Ave,2888,4.55
Subscriber,Lexington Ave & E 29 St,W 31 St & 7 Ave,Lexington Ave & E 29 St to W 31 St & 7 Ave,2886,6.92
Subscriber,W 17 St & 8 Ave,E 17 St & Broadway,W 17 St & 8 Ave to E 17 St & Broadway,2885,8.02
Subscriber,Barrow St & Hudson St,W 26 St & 8 Ave,Barrow St & Hudson St to W 26 St & 8 Ave,2884,10.92
Customer,5 Ave & E 73 St,Central Park West & W 85 St,5 Ave & E 73 St to Central Park West & W 85 St,2884,37.59
Subscriber,Christopher St & Greenwich St,South End Ave & Liberty St,Christopher St & Greenwich St to South End Ave & Liberty St,2883,15.2
Subscriber,W 22 St & 8 Ave,W 18 St & 6 Ave,W 22 St & 8 Ave to W 18 St & 6 Ave,2882,6.69
Subscriber,W 21 St & 6 Ave,Perry St & Bleecker St,W 21 St & 6 Ave to Perry St & Bleecker St,2881,10.51
Subscriber,Lafayette St & E 8 St,E 20 St & Park Ave,Lafayette St & E 8 St to E 20 St & Park Ave,2881,6.04
Subscriber,Broadway & E 22 St,E 11 St & 2 Ave,Broadway & E 22 St to E 11 St & 2 Ave,2881,9.49
Customer,Central Park West & W 68 St,Central Park West & W 68 St,Central Park West & W 68 St to Central Park West & W 68 St,2880,47.59
